pilot_id,mission_id,segment_id,experience_group,years_experience,mission_type,difficulty_tier,difficulty_rank,target_count,required_engagements,visibility,secondary_cognitive_task,threat_density,friendly_aircraft_count,information_update_rate_per_min,display_complexity,flight_phase,window_duration_s,D_task_z,D_perceptual_z,D_cognitive_z,D_tactical_z,D_temporal_z,latent_workload,engagement_time_s,hit_rate,target_disengagement_time_s,altitude_error_ft,tracking_error_deg,navigation_error_nm,mission_completion,HR_bpm,SDNN_ms,RMSSD_ms,LF_HF_ratio,EEG_theta_rel_power,EEG_alpha_rel_power,EEG_delta_rel_power,fixation_rate_per_min,fixation_duration_ms,blink_rate_bpm,pupil_diameter_mm,nasa_tlx_subjective_proxy,workload_source,generator_version,parameter_seed,workload_class_3lvl,perceptual_cognitive_condition,confidence,validation_flag
P001,M000008,M000008_S04,experienced,10.8,ATG,low,1,4,2,low,0,6,2,6.13,1,cruise,46.7,-1.24,-0.875,-1.222,0.313,-1.162,-0.9939,5.24,0.877,3.18,20.6,0.43,0.33,1,70.0,66.3,43.4,1.31,0.1585,0.3749,0.2253,146.1,301.3,18.4,3.94,36.4,scenario_derived,v1.0,42,low,LV_NoTask,0.99,True
P001,M000008,M000008_S05,experienced,10.8,ATG,low,1,4,2,low,0,6,2,6.13,1,attack_task,11.1,-0.2,1.625,-0.333,0.313,2.273,-0.3892,6.25,0.965,2.98,17.6,0.78,0.21,1,75.8,50.4,35.4,1.52,0.1608,0.3803,0.2102,147.6,300.6,14.8,4.09,38.6,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P001,M000008,M000008_S06,experienced,10.8,ATG,low,1,4,2,low,0,6,2,6.13,1,attack_task,16.7,-0.2,1.625,-0.333,0.313,1.055,0.2985,7.92,0.944,3.82,34.1,1.41,0.46,1,77.8,59.7,36.9,1.54,0.1666,0.3943,0.2081,149.8,322.7,14.6,4.12,54.5,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P001,M000008,M000008_S07,experienced,10.8,ATG,low,1,4,2,low,0,6,2,6.13,1,attack_task,15.7,-0.2,1.625,-0.333,0.313,1.21,-0.4685,6.69,0.938,3.74,22.5,0.3,0.24,1,75.4,57.7,39.7,1.38,0.1482,0.369,0.2084,135.0,291.2,15.3,3.93,43.9,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P001,M000008,M000008_S08,experienced,10.8,ATG,low,1,4,2,low,0,6,2,6.13,1,landing_rest,40.1,-1.11,-0.562,-1.111,0.313,-1.034,-1.4045,6.06,0.837,2.56,26.5,1.5,0.32,1,72.9,56.8,36.4,1.31,0.149,0.3803,0.1962,152.6,289.0,15.9,3.93,33.2,scenario_derived,v1.0,42,low,LV_NoTask,0.986,True
P001,M000009,M000009_S01,experienced,10.8,ATA,low,1,4,1,normal,0,2,1,2.69,2,baseline_rest,47.5,-1.452,-1.437,-1.389,-0.306,-1.291,-2.2662,2.12,0.891,3.13,29.1,1.2,0.0,1,67.9,70.7,33.1,1.33,0.1514,0.3518,0.221,169.4,301.3,12.6,3.75,7.7,scenario_derived,v1.0,42,low,NV_NoTask,0.977,True
P001,M000009,M000009_S02,experienced,10.8,ATA,low,1,4,1,normal,0,2,1,2.69,2,takeoff,43.7,-1.167,-1.062,-1.056,-0.306,-1.013,-1.4739,2.69,0.939,2.87,8.2,1.2,0.26,1,75.2,55.2,33.6,1.38,0.1512,0.3856,0.211,158.8,314.4,15.7,4.09,26.3,scenario_derived,v1.0,42,low,NV_NoTask,0.985,True
P001,M000009,M000009_S03,experienced,10.8,ATA,low,1,4,1,normal,0,2,1,2.69,2,climb,45.3,-1.262,-1.187,-1.167,-0.306,-1.112,-1.2659,2.64,0.881,3.28,36.3,0.98,0.52,1,72.6,60.7,35.7,1.85,0.1611,0.3681,0.2077,134.0,297.1,17.3,3.91,22.2,scenario_derived,v1.0,42,low,NV_NoTask,0.987,True
P001,M000009,M000009_S04,experienced,10.8,ATA,low,1,4,1,normal,0,2,1,2.69,2,cruise,50.2,-1.31,-1.25,-1.222,-0.306,-1.174,-1.2308,2.61,0.911,2.68,9.5,0.69,0.13,1,68.1,61.8,38.6,1.75,0.1551,0.3787,0.2106,148.0,319.6,16.8,4.01,26.3,scenario_derived,v1.0,42,low,NV_NoTask,0.988,True
P001,M000009,M000009_S05,experienced,10.8,ATA,low,1,4,1,normal,0,2,1,2.69,2,attack_task,15.6,-0.55,-0.25,-0.333,-0.306,1.236,-1.0597,2.81,0.867,3.18,35.8,0.73,0.31,1,71.9,58.1,39.7,1.39,0.1719,0.3706,0.201,140.0,312.3,17.1,4.0,44.4,scenario_derived,v1.0,42,low,NV_NoTask,0.989,True
P001,M000009,M000009_S06,experienced,10.8,ATA,low,1,4,1,normal,0,2,1,2.69,2,attack_task,22.7,-0.55,-0.25,-0.333,-0.306,0.427,-0.8919,3.77,0.881,3.47,25.8,1.08,0.39,1,73.3,60.4,42.4,1.64,0.1586,0.3743,0.2094,152.9,288.1,12.2,3.89,28.2,scenario_derived,v1.0,42,low,NV_NoTask,0.99,True
P001,M000009,M000009_S07,experienced,10.8,ATA,low,1,4,1,normal,0,2,1,2.69,2,attack_task,14.4,-0.55,-0.25,-0.333,-0.306,1.44,-0.5716,4.17,0.862,2.82,28.5,1.18,0.11,0,79.4,60.8,35.8,1.47,0.1627,0.372,0.2072,138.5,294.0,15.0,3.96,36.3,scenario_derived,v1.0,42,low,NV_NoTask,0.99,True
P001,M000009,M000009_S08,experienced,10.8,ATA,low,1,4,1,normal,0,2,1,2.69,2,landing_rest,44.3,-1.215,-1.125,-1.111,-0.306,-1.062,-1.2426,2.8,0.943,2.78,28.3,1.11,0.43,1,74.6,60.5,38.6,1.65,0.1553,0.3648,0.2093,153.3,296.1,15.1,3.97,14.3,scenario_derived,v1.0,42,low,NV_NoTask,0.988,True
P001,M000010,M000010_S01,experienced,10.8,ATA,medium,2,6,3,normal,1,10,4,7.07,2,baseline_rest,40.3,-1.403,-1.437,-1.278,1.357,-1.284,-1.6729,2.43,0.964,3.17,18.8,1.17,0.29,1,78.4,59.5,40.2,1.13,0.1745,0.3963,0.2078,154.5,316.9,14.0,4.03,15.0,scenario_derived,v1.0,42,low,NV_CogTask,0.983,True
P001,M000010,M000010_S02,experienced,10.8,ATA,medium,2,6,3,normal,1,10,4,7.07,2,takeoff,42.6,-0.818,-1.062,-0.278,1.357,-1.004,-0.4315,3.88,0.886,2.74,30.2,0.7,0.33,1,72.5,64.9,37.0,1.46,0.152,0.3895,0.1998,152.8,307.4,13.2,3.91,50.5,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P001,M000010,M000010_S03,experienced,10.8,ATA,medium,2,6,3,normal,1,10,4,7.07,2,climb,45.8,-1.013,-1.187,-0.611,1.357,-1.115,-1.0785,3.07,1.0,3.11,16.9,1.43,0.0,1,78.8,60.4,32.7,1.43,0.1763,0.3799,0.1991,144.5,300.1,16.0,4.11,36.9,scenario_derived,v1.0,42,low,NV_CogTask,0.989,True
P001,M000010,M000010_S04,experienced,10.8,ATA,medium,2,6,3,normal,1,10,4,7.07,2,cruise,46.8,-1.11,-1.25,-0.778,1.357,-1.162,-1.6137,2.52,0.856,2.91,25.1,0.66,0.05,1,74.3,65.1,39.7,1.5,0.1543,0.3582,0.2024,153.3,313.5,11.1,3.9,28.2,scenario_derived,v1.0,42,low,NV_CogTask,0.984,True
P001,M000010,M000010_S05,experienced,10.8,ATA,medium,2,6,3,normal,1,10,4,7.07,2,attack_task,14.3,0.45,-0.25,1.889,1.357,1.461,0.8118,6.5,0.869,4.05,53.6,2.08,1.41,0,81.8,57.3,30.3,2.27,0.1927,0.3457,0.1976,150.1,293.6,10.4,4.01,67.9,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P001,M000010,M000010_S06,experienced,10.8,ATA,medium,2,6,3,normal,1,10,4,7.07,2,attack_task,22.5,0.45,-0.25,1.889,1.357,0.446,0.4375,5.86,0.928,3.93,37.0,1.71,0.71,0,75.9,57.2,39.6,1.99,0.1878,0.3824,0.2071,171.8,306.0,20.1,3.98,53.7,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P001,M000010,M000010_S07,experienced,10.8,ATA,medium,2,6,3,normal,1,10,4,7.07,2,attack_task,15.7,0.45,-0.25,1.889,1.357,1.218,0.9486,6.36,0.883,4.51,72.6,2.23,1.39,0,82.3,54.8,33.2,2.17,0.2142,0.3364,0.2067,160.8,274.2,11.9,4.24,68.4,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P001,M000010,M000010_S08,experienced,10.8,ATA,medium,2,6,3,normal,1,10,4,7.07,2,landing_rest,47.0,-0.915,-1.125,-0.444,1.357,-1.078,-0.654,3.75,0.901,3.19,0.0,0.76,0.45,1,76.2,66.9,36.8,1.54,0.173,0.3672,0.2162,144.6,301.3,13.7,4.01,45.2,scenario_derived,v1.0,42,low,NV_CogTask,0.99,True
P001,M000011,M000011_S01,experienced,10.8,ATG,low,1,4,2,normal,1,2,1,4.35,3,baseline_rest,34.8,-1.435,-1.437,-1.278,0.16,-1.276,-1.5582,4.55,1.0,2.71,13.3,0.96,0.34,1,68.1,57.4,41.8,1.5,0.1663,0.3703,0.2009,163.4,305.7,14.4,4.08,17.6,scenario_derived,v1.0,42,low,NV_CogTask,0.984,True
P001,M000011,M000011_S02,experienced,10.8,ATG,low,1,4,2,normal,1,2,1,4.35,3,takeoff,42.6,-1.045,-1.062,-0.278,0.16,-1.005,-1.1457,5.69,1.0,3.13,0.0,1.1,0.26,1,73.9,61.9,37.8,1.48,0.1679,0.3661,0.198,174.2,297.7,15.5,3.83,30.1,scenario_derived,v1.0,42,low,NV_CogTask,0.989,True
P001,M000011,M000011_S03,experienced,10.8,ATG,low,1,4,2,normal,1,2,1,4.35,3,climb,41.3,-1.175,-1.187,-0.611,0.16,-1.091,-1.0901,5.92,0.951,2.29,43.5,0.64,0.56,1,74.5,57.5,38.4,1.42,0.1621,0.3705,0.1871,159.0,307.3,14.3,3.92,32.5,scenario_derived,v1.0,42,low,NV_CogTask,0.989,True
P001,M000011,M000011_S04,experienced,10.8,ATG,low,1,4,2,normal,1,2,1,4.35,3,cruise,41.4,-1.24,-1.25,-0.778,0.16,-1.14,-1.5911,5.05,0.913,2.54,22.5,0.56,0.05,1,75.3,59.4,36.6,1.78,0.1653,0.3793,0.2038,145.2,275.7,17.2,4.02,20.3,scenario_derived,v1.0,42,low,NV_CogTask,0.984,True
P001,M000011,M000011_S05,experienced,10.8,ATG,low,1,4,2,normal,1,2,1,4.35,3,attack_task,16.5,-0.2,-0.25,1.889,0.16,1.098,-0.315,6.66,0.866,3.71,31.9,0.34,0.0,1,71.4,55.6,43.7,1.54,0.1665,0.3639,0.2147,147.0,304.2,16.5,3.81,53.9,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P001,M000011,M000011_S06,experienced,10.8,ATG,low,1,4,2,normal,1,2,1,4.35,3,attack_task,17.7,-0.2,-0.25,1.889,0.16,0.923,-0.138,6.77,0.865,3.1,22.2,0.86,0.05,1,72.7,59.0,35.9,1.72,0.161,0.3933,0.2021,152.0,307.6,11.9,4.12,46.7,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P001,M000011,M000011_S07,experienced,10.8,ATG,low,1,4,2,normal,1,2,1,4.35,3,attack_task,20.0,-0.2,-0.25,1.889,0.16,0.668,-0.2509,6.61,0.985,3.12,25.8,1.41,0.49,1,68.5,58.1,34.9,1.6,0.1635,0.3534,0.2056,138.0,307.7,12.0,4.03,47.8,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P001,M000011,M000011_S08,experienced,10.8,ATG,low,1,4,2,normal,1,2,1,4.35,3,attack_task,24.6,-0.2,-0.25,1.889,0.16,0.291,-0.1283,7.83,0.853,2.62,25.4,0.35,0.25,0,73.1,56.6,39.2,1.49,0.1758,0.3743,0.1998,148.0,288.3,16.1,4.03,62.5,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P001,M000011,M000011_S09,experienced,10.8,ATG,low,1,4,2,normal,1,2,1,4.35,3,landing_rest,42.5,-1.11,-1.125,-0.444,0.16,-1.051,-1.4007,5.21,0.942,2.98,34.5,0.81,0.45,1,72.8,59.6,45.2,1.37,0.1648,0.363,0.2253,157.1,298.3,16.3,4.0,21.7,scenario_derived,v1.0,42,low,NV_CogTask,0.986,True
P001,M000012,M000012_S01,experienced,10.8,ATG,medium,2,6,3,normal,1,5,0,9.11,5,baseline_rest,42.1,-1.403,-1.437,-1.278,1.536,-1.286,-1.3437,4.36,0.899,2.14,24.3,0.85,0.0,1,68.9,64.1,35.8,1.73,0.1693,0.3591,0.1983,154.8,304.5,14.9,4.1,21.3,scenario_derived,v1.0,42,low,NV_CogTask,0.987,True
P001,M000012,M000012_S02,experienced,10.8,ATG,medium,2,6,3,normal,1,5,0,9.11,5,takeoff,45.4,-0.818,-1.062,-0.278,1.536,-1.025,-0.4657,6.65,0.908,2.3,8.8,1.1,0.23,1,75.9,56.2,37.2,1.52,0.1547,0.3957,0.2166,152.3,335.4,12.3,3.97,43.8,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P001,M000012,M000012_S03,experienced,10.8,ATG,medium,2,6,3,normal,1,5,0,9.11,5,climb,41.3,-1.013,-1.187,-0.611,1.536,-1.091,-1.1959,5.86,0.976,3.11,0.0,0.71,0.37,1,64.7,65.9,38.3,1.37,0.1717,0.3641,0.2006,152.9,335.2,18.5,4.01,31.2,scenario_derived,v1.0,42,low,NV_CogTask,0.988,True
P001,M000012,M000012_S04,experienced,10.8,ATG,medium,2,6,3,normal,1,5,0,9.11,5,cruise,48.2,-1.11,-1.25,-0.778,1.536,-1.167,-1.0743,5.22,0.939,2.91,27.5,1.04,0.0,1,74.7,62.7,37.6,1.74,0.1649,0.3808,0.2179,152.9,295.0,10.4,3.93,35.2,scenario_derived,v1.0,42,low,NV_CogTask,0.989,True
P001,M000012,M000012_S05,experienced,10.8,ATG,medium,2,6,3,normal,1,5,0,9.11,5,attack_task,12.6,0.45,-0.25,1.889,1.536,1.844,0.6823,9.56,0.847,3.94,58.2,2.54,0.53,0,77.8,59.3,38.7,2.02,0.1919,0.358,0.2217,160.9,296.9,14.9,4.36,66.7,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P001,M000012,M000012_S06,experienced,10.8,ATG,medium,2,6,3,normal,1,5,0,9.11,5,attack_task,14.2,0.45,-0.25,1.889,1.536,1.488,0.6063,8.58,0.878,3.24,64.3,1.63,0.72,1,83.7,54.8,32.5,1.85,0.2078,0.3076,0.2024,184.1,302.6,10.6,4.14,61.3,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P001,M000012,M000012_S07,experienced,10.8,ATG,medium,2,6,3,normal,1,5,0,9.11,5,attack_task,17.4,0.45,-0.25,1.889,1.536,0.968,0.7753,8.63,0.892,3.57,43.9,1.71,0.64,1,75.5,56.5,29.9,1.58,0.1889,0.3358,0.2077,177.8,280.5,13.9,4.19,63.7,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P001,M000012,M000012_S08,experienced,10.8,ATG,medium,2,6,3,normal,1,5,0,9.11,5,attack_task,10.7,0.45,-0.25,1.889,1.536,2.42,0.4054,8.4,0.874,3.07,51.6,1.78,0.53,1,75.8,54.5,35.8,1.69,0.172,0.3335,0.2072,162.7,288.2,18.7,4.18,65.1,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P001,M000012,M000012_S09,experienced,10.8,ATG,medium,2,6,3,normal,1,5,0,9.11,5,landing_rest,48.2,-0.915,-1.125,-0.444,1.536,-1.084,-0.8102,4.59,0.9,3.22,23.3,1.08,0.52,1,75.2,57.1,34.6,1.73,0.1628,0.3649,0.2013,144.8,297.8,12.7,3.82,34.2,scenario_derived,v1.0,42,low,NV_CogTask,0.99,True
P001,M000013,M000013_S01,experienced,10.8,ATG,medium,2,6,3,normal,1,3,1,7.95,5,baseline_rest,37.7,-1.403,-1.437,-1.278,1.245,-1.28,-1.1149,5.93,0.944,2.86,11.8,1.17,0.34,1,76.1,57.4,36.2,1.74,0.1705,0.3689,0.2104,151.2,267.3,13.5,3.97,27.8,scenario_derived,v1.0,42,low,NV_CogTask,0.989,True
P001,M000013,M000013_S02,experienced,10.8,ATG,medium,2,6,3,normal,1,3,1,7.95,5,takeoff,46.0,-0.818,-1.062,-0.278,1.245,-1.029,-0.781,5.55,0.939,2.87,19.6,0.91,0.71,1,71.6,60.9,35.6,1.63,0.1699,0.3735,0.2048,149.1,306.9,15.1,3.96,37.5,scenario_derived,v1.0,42,low,NV_CogTask,0.99,True
P001,M000013,M000013_S03,experienced,10.8,ATG,medium,2,6,3,normal,1,3,1,7.95,5,climb,48.0,-1.013,-1.187,-0.611,1.245,-1.125,-1.4744,3.9,0.966,3.1,27.5,0.57,0.61,1,73.3,64.3,35.0,1.41,0.1636,0.4171,0.2105,162.9,326.6,16.0,3.88,29.8,scenario_derived,v1.0,42,low,NV_CogTask,0.985,True
P001,M000013,M000013_S04,experienced,10.8,ATG,medium,2,6,3,normal,1,3,1,7.95,5,cruise,39.0,-1.11,-1.25,-0.778,1.245,-1.128,-0.8094,4.54,0.906,3.26,18.6,1.21,0.09,1,72.6,61.0,36.9,1.68,0.1533,0.3789,0.2082,137.5,288.7,15.3,4.17,38.9,scenario_derived,v1.0,42,low,NV_CogTask,0.99,True
P001,M000013,M000013_S05,experienced,10.8,ATG,medium,2,6,3,normal,1,3,1,7.95,5,attack_task,7.1,0.45,-0.25,1.889,1.245,4.302,0.5276,8.45,0.932,3.23,49.4,2.1,0.64,1,77.1,59.2,34.9,2.02,0.1827,0.333,0.2315,155.8,287.2,13.0,4.13,57.2,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P001,M000013,M000013_S06,experienced,10.8,ATG,medium,2,6,3,normal,1,3,1,7.95,5,attack_task,13.9,0.45,-0.25,1.889,1.245,1.538,0.4616,6.98,0.975,3.45,49.2,1.33,0.58,0,80.9,55.2,37.6,1.73,0.1796,0.3519,0.224,144.2,277.5,9.5,4.0,53.4,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P001,M000013,M000013_S07,experienced,10.8,ATG,medium,2,6,3,normal,1,3,1,7.95,5,attack_task,7.5,0.45,-0.25,1.889,1.245,3.97,0.1506,7.23,0.969,3.33,30.5,0.94,0.09,1,73.9,63.3,39.8,1.7,0.1617,0.3685,0.2055,151.4,335.4,11.2,3.99,60.0,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P001,M000013,M000013_S08,experienced,10.8,ATG,medium,2,6,3,normal,1,3,1,7.95,5,attack_task,8.1,0.45,-0.25,1.889,1.245,3.583,0.4813,8.29,0.8,3.77,51.1,1.92,0.52,0,74.0,56.1,41.6,1.86,0.1732,0.3575,0.1979,150.1,281.2,12.5,4.2,62.1,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P001,M000013,M000013_S09,experienced,10.8,ATG,medium,2,6,3,normal,1,3,1,7.95,5,attack_task,16.1,0.45,-0.25,1.889,1.245,1.152,0.0697,7.86,0.885,2.97,29.9,1.01,0.37,0,72.9,65.1,39.2,1.32,0.1541,0.3589,0.1995,150.7,316.0,17.5,4.03,48.6,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P001,M000013,M000013_S10,experienced,10.8,ATG,medium,2,6,3,normal,1,3,1,7.95,5,landing_rest,36.7,-0.915,-1.125,-0.444,1.245,-1.006,-0.9216,6.04,1.0,3.5,30.9,0.71,0.15,1,70.5,62.9,39.0,1.33,0.1737,0.3758,0.1902,149.6,312.7,17.2,3.94,38.4,scenario_derived,v1.0,42,low,NV_CogTask,0.99,True
P001,M000014,M000014_S01,experienced,10.8,ATA,low,1,2,2,normal,1,2,2,6.14,4,baseline_rest,42.3,-1.45,-1.437,-1.278,0.714,-1.286,-1.836,2.23,0.875,3.15,15.2,0.92,0.11,1,78.5,66.4,39.0,1.49,0.1702,0.3912,0.1992,149.4,281.1,17.5,4.18,17.4,scenario_derived,v1.0,42,low,NV_CogTask,0.982,True
P001,M000014,M000014_S02,experienced,10.8,ATA,low,1,2,2,normal,1,2,2,6.14,4,takeoff,36.5,-1.15,-1.062,-0.278,0.714,-0.95,-1.1929,2.55,0.954,3.1,15.6,0.81,0.28,1,69.5,59.6,38.9,1.46,0.1476,0.3891,0.1801,146.4,299.2,15.6,4.03,35.3,scenario_derived,v1.0,42,low,NV_CogTask,0.988,True
P001,M000014,M000014_S03,experienced,10.8,ATA,low,1,2,2,normal,1,2,2,6.14,4,climb,42.2,-1.25,-1.187,-0.611,0.714,-1.096,-1.0589,2.16,1.0,2.42,26.5,1.12,0.31,1,75.3,54.7,37.7,1.41,0.155,0.3807,0.2183,147.3,320.2,15.4,3.89,29.4,scenario_derived,v1.0,42,low,NV_CogTask,0.989,True
P001,M000014,M000014_S04,experienced,10.8,ATA,low,1,2,2,normal,1,2,2,6.14,4,cruise,43.8,-1.3,-1.25,-0.778,0.714,-1.151,-1.2595,2.97,0.843,2.34,26.5,0.76,0.32,1,69.0,55.3,42.9,1.54,0.1576,0.3602,0.2024,140.5,321.7,13.7,4.08,24.9,scenario_derived,v1.0,42,low,NV_CogTask,0.987,True
P001,M000014,M000014_S05,experienced,10.8,ATA,low,1,2,2,normal,1,2,2,6.14,4,attack_task,12.8,-0.5,-0.25,1.889,0.714,1.785,-0.6337,3.87,0.914,3.33,0.0,1.35,0.42,1,72.6,65.0,33.5,1.6,0.1541,0.3495,0.1962,150.0,296.1,16.0,3.79,25.8,scenario_derived,v1.0,42,low,NV_CogTask,0.99,True
P001,M000014,M000014_S06,experienced,10.8,ATA,low,1,2,2,normal,1,2,2,6.14,4,attack_task,22.5,-0.5,-0.25,1.889,0.714,0.445,-0.2281,4.66,0.974,3.17,23.2,1.33,0.11,1,72.7,59.8,36.7,1.5,0.1621,0.3585,0.2155,142.2,305.2,14.7,4.01,33.2,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P001,M000014,M000014_S07,experienced,10.8,ATA,low,1,2,2,normal,1,2,2,6.14,4,attack_task,20.6,-0.5,-0.25,1.889,0.714,0.612,0.1254,5.01,0.909,3.9,23.8,1.57,0.38,1,74.0,63.4,35.1,1.44,0.1615,0.3707,0.2063,158.2,325.0,12.8,3.94,43.6,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P001,M000014,M000014_S08,experienced,10.8,ATA,low,1,2,2,normal,1,2,2,6.14,4,attack_task,25.1,-0.5,-0.25,1.889,0.714,0.259,0.0382,4.34,0.919,3.25,20.1,1.38,0.75,1,70.0,57.1,42.5,1.68,0.1623,0.3732,0.1996,157.9,301.9,14.6,4.05,49.6,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P001,M000014,M000014_S09,experienced,10.8,ATA,low,1,2,2,normal,1,2,2,6.14,4,landing_rest,44.1,-1.2,-1.125,-0.444,0.714,-1.061,-0.9319,4.4,0.952,3.32,19.0,0.79,0.39,1,68.5,59.6,37.7,1.41,0.1766,0.3814,0.2212,152.1,309.7,13.4,3.98,33.3,scenario_derived,v1.0,42,low,NV_CogTask,0.99,True
P001,M000015,M000015_S01,experienced,10.8,ATG,medium,2,7,2,normal,1,4,3,6.09,5,baseline_rest,39.8,-1.413,-1.437,-1.278,1.334,-1.283,-1.0986,5.65,0.991,3.26,10.9,0.81,0.36,1,66.5,60.7,33.5,1.73,0.1635,0.3607,0.2005,134.9,292.0,17.3,4.2,34.6,scenario_derived,v1.0,42,low,NV_CogTask,0.989,True
P001,M000015,M000015_S02,experienced,10.8,ATG,medium,2,7,2,normal,1,4,3,6.09,5,takeoff,44.6,-0.888,-1.062,-0.278,1.334,-1.02,-1.1744,6.72,0.913,3.85,38.2,0.48,0.12,1,72.6,60.7,46.9,1.33,0.1641,0.3835,0.2075,150.9,292.8,15.5,4.03,30.8,scenario_derived,v1.0,42,low,NV_CogTask,0.988,True
P001,M000015,M000015_S03,experienced,10.8,ATG,medium,2,7,2,normal,1,4,3,6.09,5,climb,47.3,-1.062,-1.187,-0.611,1.334,-1.122,-0.5768,6.59,0.864,2.76,18.8,1.08,0.16,0,69.2,54.3,37.2,1.27,0.1518,0.3683,0.1941,153.0,319.6,14.2,3.93,42.8,scenario_derived,v1.0,42,low,NV_CogTask,0.99,True
P001,M000015,M000015_S04,experienced,10.8,ATG,medium,2,7,2,normal,1,4,3,6.09,5,cruise,42.1,-1.15,-1.25,-0.778,1.334,-1.144,-0.9134,6.48,0.953,3.37,0.0,1.41,0.34,1,74.0,61.1,37.1,1.55,0.1587,0.3873,0.1916,145.7,339.2,14.0,3.95,28.3,scenario_derived,v1.0,42,low,NV_CogTask,0.99,True
P001,M000015,M000015_S05,experienced,10.8,ATG,medium,2,7,2,normal,1,4,3,6.09,5,attack_task,15.3,0.25,-0.25,1.889,1.334,1.274,0.1918,8.42,0.871,3.53,39.9,1.62,0.46,0,73.7,63.7,37.8,1.5,0.1701,0.3879,0.2261,165.7,315.6,12.0,4.08,46.0,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P001,M000015,M000015_S06,experienced,10.8,ATG,medium,2,7,2,normal,1,4,3,6.09,5,attack_task,8.1,0.25,-0.25,1.889,1.334,3.636,0.846,9.62,0.872,4.14,47.7,2.32,0.72,0,81.9,51.7,35.7,2.27,0.1966,0.3489,0.2077,152.3,289.8,10.9,4.17,77.1,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P001,M000015,M000015_S07,experienced,10.8,ATG,medium,2,7,2,normal,1,4,3,6.09,5,attack_task,7.9,0.25,-0.25,1.889,1.334,3.732,0.5016,9.01,0.893,3.7,32.7,1.57,0.89,0,78.3,53.7,36.1,2.22,0.1871,0.3759,0.2041,159.8,305.6,14.1,4.04,54.2,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P001,M000015,M000015_S08,experienced,10.8,ATG,medium,2,7,2,normal,1,4,3,6.09,5,attack_task,18.0,0.25,-0.25,1.889,1.334,0.895,0.8524,10.17,0.853,3.81,76.0,2.58,0.83,1,81.2,54.0,33.0,2.27,0.2107,0.3597,0.1951,169.3,298.2,8.8,4.15,60.3,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P001,M000015,M000015_S09,experienced,10.8,ATG,medium,2,7,2,normal,1,4,3,6.09,5,attack_task,14.1,0.25,-0.25,1.889,1.334,1.506,1.131,9.09,0.847,4.47,77.0,2.93,1.34,1,85.3,48.4,33.9,2.45,0.2198,0.3455,0.2185,174.5,282.9,6.7,4.29,66.3,scenario_derived,v1.0,42,high,NV_CogTask,0.989,True
P001,M000015,M000015_S10,experienced,10.8,ATG,medium,2,7,2,normal,1,4,3,6.09,5,attack_task,9.3,0.25,-0.25,1.889,1.334,2.989,0.93,9.21,0.811,4.14,75.2,2.24,1.09,0,74.5,53.9,31.4,2.15,0.2019,0.3387,0.2342,166.2,290.3,15.5,4.18,77.6,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P001,M000015,M000015_S11,experienced,10.8,ATG,medium,2,7,2,normal,1,4,3,6.09,5,landing_rest,45.0,-0.975,-1.125,-0.444,1.334,-1.067,-0.4913,6.88,0.92,2.75,22.4,1.27,0.25,0,77.0,59.6,37.2,1.64,0.174,0.3642,0.2008,153.0,331.4,17.6,3.85,39.6,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P001,M000016,M000016_S01,experienced,10.8,ATA,low,1,3,2,normal,0,4,0,6.2,5,baseline_rest,37.9,-1.442,-1.437,-1.389,1.12,-1.281,-1.2947,3.21,0.857,3.0,24.3,1.35,0.0,1,69.5,62.9,40.2,1.68,0.1564,0.3882,0.2211,136.9,317.7,17.2,3.95,19.4,scenario_derived,v1.0,42,low,NV_NoTask,0.987,True
