id,file,emg_nom_fs,emg_eff_fs,emg_dur_s,emg_pct_valid,eda_nom_fs,eda_eff_fs,eda_dur_s,eda_pct_valid,ecg_nom_fs,ecg_eff_fs,ecg_dur_s,ecg_pct_valid,respitrace_nom_fs,respitrace_eff_fs,respitrace_dur_s,respitrace_pct_valid,torsoacc_nom_fs,torsoacc_eff_fs,torsoacc_dur_s,torsoacc_pct_valid,eye_nom_fs,eye_eff_fs,eye_dur_s,eye_pct_valid,xp11_nom_fs,xp11_eff_fs,xp11_dur_s,xp11_pct_valid,task,subject,session,run_level
371,/task-ils/sub-cp037/ses-20210113/level-04Brun-009,128,127.69,519.16,100,128,127.69,519.16,100,128,127.99,519.11,100,1024,1024.01,520,100,128,127.66,519,100,250,252.73,518.54,100,4,5.26,518.86,99.93,task-ils,sub-cp037,ses-20210113,level-04Brun-009
372,/task-ils/sub-cp038/ses-20220112/level-01Brun-001,128,127.98,493.53,100,128,127.98,493.53,100,128,127.99,493.61,100,1024,1024.01,494,100,128,127.99,494.01,100,250,252.27,493.96,100,4,5.27,477.26,99.96,task-ils,sub-cp038,ses-20220112,level-01Brun-001
373,/task-ils/sub-cp038/ses-20220112/level-01Brun-007,128,127.98,351.54,100,128,127.98,351.54,100,128,127.97,351.67,100,1024,1024.01,352,100,128,127.99,351.6,100,250,252.18,351.59,100,4,5.27,351.41,100,task-ils,sub-cp038,ses-20220112,level-01Brun-007
374,/task-ils/sub-cp038/ses-20220112/level-01Brun-012,128,127.99,352.53,100,128,127.99,352.53,100,128,127.74,352.67,100,1024,1024.01,353,100,128,127.99,352.72,100,250,252.07,352.62,100,4,5.38,352.36,99.95,task-ils,sub-cp038,ses-20220112,level-01Brun-012
375,/task-ils/sub-cp038/ses-20220112/level-02Brun-003,128,127.99,477.1,100,128,127.99,477.1,100,128,127.99,477.12,100,1024,1024.01,477,100,128,127.98,476.54,100,250,252.64,476.94,100,4,5.68,476.88,100,task-ils,sub-cp038,ses-20220112,level-02Brun-003
376,/task-ils/sub-cp038/ses-20220112/level-02Brun-008,128,127.7,408.85,100,128,127.7,408.85,100,128,127.98,408.57,100,1024,1024,408,100,128,127.99,408.6,100,250,252.27,405.34,100,4,5.45,408.47,99.87,task-ils,sub-cp038,ses-20220112,level-02Brun-008
377,/task-ils/sub-cp038/ses-20220112/level-02Brun-010,128,127.98,389.73,100,128,127.98,389.73,100,128,127.99,389.34,100,1024,1024.01,390,100,128,127.97,389.76,100,250,252.05,389.74,100,4,5.3,389.42,99.9,task-ils,sub-cp038,ses-20220112,level-02Brun-010
378,/task-ils/sub-cp038/ses-20220112/level-03Brun-002,128,127.98,441.06,100,128,127.98,441.06,100,128,127.98,441.14,100,1024,1024.02,440.99,100,128,127.99,441.06,100,250,252.42,440.95,100,4,5.28,440.95,100,task-ils,sub-cp038,ses-20220112,level-03Brun-002
379,/task-ils/sub-cp038/ses-20220112/level-03Brun-005,128,127.99,460.61,100,128,127.99,460.61,100,128,127.99,460.62,100,1024,1024.02,460.99,100,128,127.99,460.51,100,250,252.12,461.07,100,4,5.16,460.41,100,task-ils,sub-cp038,ses-20220112,level-03Brun-005
380,/task-ils/sub-cp038/ses-20220112/level-03Brun-011,128,127.97,399.06,100,128,127.97,399.06,100,128,127.98,399.22,100,1024,1024.02,398.99,100,128,127.99,399.06,100,250,251.99,399.05,100,4,5.36,398.94,99.86,task-ils,sub-cp038,ses-20220112,level-03Brun-011
381,/task-ils/sub-cp038/ses-20220112/level-04Brun-004,128,127.98,512.54,100,128,127.98,512.54,100,128,127.98,512.57,100,1024,1024.01,513,100,128,127.99,512.7,100,250,251.66,510.77,100,4,4.98,512.38,99.8,task-ils,sub-cp038,ses-20220112,level-04Brun-004
382,/task-ils/sub-cp038/ses-20220112/level-04Brun-006,128,127.98,430.62,100,128,127.98,430.62,100,128,127.99,430.62,100,1024,1024.01,430,100,128,127.97,430.36,100,250,252.04,430.59,100,4,5.33,430.4,99.96,task-ils,sub-cp038,ses-20220112,level-04Brun-006
383,/task-ils/sub-cp038/ses-20220112/level-04Brun-009,128,127.99,402.24,100,128,127.99,402.24,100,128,127.97,402.01,100,1024,1024.01,402,100,128,127.98,402.15,100,250,252.1,402.16,100,4,5.23,401.92,99.9,task-ils,sub-cp038,ses-20220112,level-04Brun-009
384,/task-ils/sub-cp039/ses-20211219/level-01Brun-001,128,127.68,134.6,100,128,127.68,134.6,100,128,127.98,134.72,100,1024,1024.05,134.99,100,128,127.68,134.66,100,250,253.91,134.43,100,4,6.04,125.86,100,task-ils,sub-cp039,ses-20211219,level-01Brun-001
385,/task-ils/sub-cp039/ses-20211219/level-01Brun-007,128,127.63,428.18,100,128,127.63,428.18,100,128,127.99,428.1,100,1024,1024.02,427.99,100,128,127.67,428.23,100,250,253.96,428.09,100,4,5.3,427.96,100,task-ils,sub-cp039,ses-20211219,level-01Brun-007
386,/task-ils/sub-cp039/ses-20211219/level-01Brun-012,128,127.63,531.18,100,128,127.63,531.18,100,128,127.98,531.01,100,1024,1024.01,530.99,100,128,127.67,531.01,100,250,253.97,530.89,100,4,5.32,530.9,100,task-ils,sub-cp039,ses-20211219,level-01Brun-012
387,/task-ils/sub-cp039/ses-20211219/level-02Brun-003,128,127.67,182.65,100,128,127.67,182.65,100,128,128.02,182.44,100,1024,1024.02,183,100,128,127.67,182.63,100,250,253.65,182.46,100,4,5.68,174.72,100,task-ils,sub-cp039,ses-20211219,level-02Brun-003
388,/task-ils/sub-cp039/ses-20211219/level-02Brun-008,128,127.67,82.64,100,128,127.67,82.64,100,128,127.99,82.56,100,1024,1024.14,82.99,100,128,127.67,82.65,100,250,253.72,82.56,100,4,5.8,75.65,100,task-ils,sub-cp039,ses-20211219,level-02Brun-008
389,/task-ils/sub-cp039/ses-20211219/level-02Brun-010,128,127.68,205.13,100,128,127.68,205.13,100,128,127.98,205.1,100,1024,1023.98,205,100,128,127.69,205.14,100,250,253.46,205.14,100,4,5.34,199.95,99.91,task-ils,sub-cp039,ses-20211219,level-02Brun-010
390,/task-ils/sub-cp039/ses-20211219/level-03Brun-002,128,127.69,136.53,100,128,127.69,136.53,100,128,127.99,136.64,100,1024,1024.01,137,100,128,127.69,136.52,100,250,253.7,136.48,100,4,4.81,136.47,99.85,task-ils,sub-cp039,ses-20211219,level-03Brun-002
391,/task-ils/sub-cp039/ses-20211219/level-03Brun-005,128,127.67,387.14,100,128,127.67,387.14,100,128,127.98,387.64,100,1024,1024.01,388,100,128,127.68,387.09,100,250,253.48,387.59,100,4,5.62,382.2,100,task-ils,sub-cp039,ses-20211219,level-03Brun-005
392,/task-ils/sub-cp039/ses-20211219/level-03Brun-011,128,127.68,101.6,100,128,127.68,101.6,100,128,127.99,101.62,100,1024,1024.05,100.99,100,128,127.66,101.64,100,250,253.42,101.54,100,4,5.35,88.11,100,task-ils,sub-cp039,ses-20211219,level-03Brun-011
393,/task-ils/sub-cp039/ses-20211219/level-04Brun-004,128,127.65,181.59,100,128,127.65,181.59,100,128,127.97,181.56,100,1024,1024.03,181.99,100,128,127.67,181.67,100,250,249.34,181.82,100,4,5.25,174.6,100,task-ils,sub-cp039,ses-20211219,level-04Brun-004
394,/task-ils/sub-cp039/ses-20211219/level-04Brun-006,128,127.64,556.64,100,128,127.64,556.64,100,128,127.99,556.61,100,1024,1024.01,556.99,100,128,127.67,556.59,100,250,253,554.84,100,4,5.38,548.2,99.97,task-ils,sub-cp039,ses-20211219,level-04Brun-006
395,/task-ils/sub-cp039/ses-20211219/level-04Brun-009,128,127.68,193.54,100,128,127.68,193.54,100,128,127.99,193.75,100,1024,1024.02,193,100,128,127.68,193.52,100,250,253.65,193.61,100,4,5.03,185.09,99.68,task-ils,sub-cp039,ses-20211219,level-04Brun-009
396,/task-ils/sub-cp042/ses-20220111/level-01Brun-001,128,127.99,388.39,100,128,127.99,388.39,100,128,127.94,424.72,100,1024,1024.01,424,100,128,127.84,424.93,100,250,251.61,424.61,100,4,5.92,424.48,100,task-ils,sub-cp042,ses-20220111,level-01Brun-001
397,/task-ils/sub-cp042/ses-20220111/level-01Brun-007,128,127.99,461.64,100,128,127.99,461.64,100,128,127.95,462.15,100,1024,1024.02,462,100,128,127.97,462.19,100,250,251.56,462.07,100,4,5.21,461.92,99.96,task-ils,sub-cp042,ses-20220111,level-01Brun-007
398,/task-ils/sub-cp042/ses-20220111/level-01Brun-012,128,127.98,344.03,100,128,127.98,344.03,100,128,127.97,343.94,100,1024,1024.02,343.99,100,128,127.99,344.22,100,250,251.7,344.11,100,4,5.49,343.98,100,task-ils,sub-cp042,ses-20220111,level-01Brun-012
399,/task-ils/sub-cp042/ses-20220111/level-02Brun-003,128,127.98,444.54,100,128,127.98,444.54,100,128,127.96,444.79,100,1024,1024.01,444,100,128,127.99,444.55,100,250,251.83,444.46,100,4,5.78,444.38,100,task-ils,sub-cp042,ses-20220111,level-02Brun-003
400,/task-ils/sub-cp042/ses-20220111/level-02Brun-008,128,127.95,482.09,100,128,127.95,482.09,100,128,127.98,482.25,100,1024,1024.01,482,100,128,127.99,482.24,100,250,251.35,481.99,100,4,5.19,481.84,99.96,task-ils,sub-cp042,ses-20220111,level-02Brun-008
401,/task-ils/sub-cp042/ses-20220111/level-02Brun-010,128,127.83,489.37,100,128,127.83,489.37,100,128,127.97,489.61,100,1024,1024.01,490,100,128,127.99,489.53,100,250,251.48,489.5,100,4,5.26,489.42,99.92,task-ils,sub-cp042,ses-20220111,level-02Brun-010
402,/task-ils/sub-cp042/ses-20220111/level-03Brun-002,128,127.98,504.14,100,128,127.98,504.14,100,128,127.98,504.06,100,1024,1024.02,505,100,128,127.99,504.04,100,250,251.71,503.6,100,4,5.84,503.93,99.93,task-ils,sub-cp042,ses-20220111,level-03Brun-002
403,/task-ils/sub-cp042/ses-20220111/level-03Brun-005,128,127.98,539.7,100,128,127.98,539.7,100,128,127.97,539.82,100,1024,1024.01,540,100,128,127.99,540.2,100,250,251.42,540.07,100,4,5.05,539.91,99.93,task-ils,sub-cp042,ses-20220111,level-03Brun-005
404,/task-ils/sub-cp042/ses-20220111/level-03Brun-011,128,127.99,553.49,100,128,127.99,553.49,100,128,127.97,553.84,100,1024,1024.01,554,100,128,127.99,553.47,100,250,251.11,550.92,100,4,5.14,553.36,99.89,task-ils,sub-cp042,ses-20220111,level-03Brun-011
405,/task-ils/sub-cp042/ses-20220111/level-04Brun-004,128,127.99,482.97,100,128,127.99,482.97,100,128,127.99,483.11,100,1024,1024.01,483,100,128,127.98,483.17,100,250,251.61,479.88,100,4,5.44,482.94,99.85,task-ils,sub-cp042,ses-20220111,level-04Brun-004
406,/task-ils/sub-cp042/ses-20220111/level-04Brun-006,128,127.87,423.64,100,128,127.87,423.64,100,128,127.96,423.67,100,1024,1024.01,424,100,128,127.99,423.8,100,250,251.46,423.63,100,4,4.72,423.44,99.8,task-ils,sub-cp042,ses-20220111,level-04Brun-006
407,/task-ils/sub-cp042/ses-20220111/level-04Brun-009,128,127.98,339.65,100,128,127.98,339.65,100,128,127.96,339.6,100,1024,1024.02,340,100,128,127.99,339.67,100,250,250.89,337.89,100,4,4.76,339.38,99.63,task-ils,sub-cp042,ses-20220111,level-04Brun-009
408,/task-ils/sub-cp043/ses-20220127/level-01Brun-001,128,127.67,416.06,100,128,127.67,416.06,100,128,127.98,416.14,100,1024,1024.01,416,100,128,127.7,416.03,100,250,252.09,416.11,100,4,5.31,415.94,100,task-ils,sub-cp043,ses-20220127,level-01Brun-001
409,/task-ils/sub-cp043/ses-20220127/level-01Brun-007,128,127.67,430.01,100,128,127.67,430.01,100,128,127.98,430.08,100,1024,1024.02,429.99,100,128,127.66,429.99,100,250,252.25,430.09,100,4,5.58,429.82,99.96,task-ils,sub-cp043,ses-20220127,level-01Brun-007
410,/task-ils/sub-cp043/ses-20220127/level-01Brun-012,128,127.63,396.34,100,128,127.63,396.34,100,128,127.98,396.53,100,1024,1024.02,395.99,100,128,127.67,396.06,100,250,252.37,396.52,100,4,5.16,395.92,99.95,task-ils,sub-cp043,ses-20220127,level-01Brun-012
411,/task-ils/sub-cp043/ses-20220127/level-02Brun-003,128,127.66,431.5,100,128,127.66,431.5,100,128,127.98,432.06,100,1024,1024.01,431,100,128,127.67,432.32,100,250,252.4,431.96,100,4,5.33,431.89,99.96,task-ils,sub-cp043,ses-20220127,level-02Brun-003
412,/task-ils/sub-cp043/ses-20220127/level-02Brun-008,128,127.66,428.16,100,128,127.66,428.16,100,128,127.59,428.7,100,1024,1024.02,427.99,100,128,127.68,428.19,100,250,252.68,427.95,100,4,5.46,427.98,100,task-ils,sub-cp043,ses-20220127,level-02Brun-008
413,/task-ils/sub-cp043/ses-20220127/level-02Brun-010,128,127.67,428.35,100,128,127.67,428.35,100,128,128,428.26,100,1024,1024.02,427.99,100,128,127.69,428.34,100,250,252.21,427.99,100,4,5.31,427.87,99.91,task-ils,sub-cp043,ses-20220127,level-02Brun-010
414,/task-ils/sub-cp043/ses-20220127/level-03Brun-002,128,127.67,492.55,100,128,127.67,492.55,100,128,127.98,492.74,100,1024,1024.02,492.99,100,128,127.68,492.75,100,250,252.37,492.46,100,4,5.33,492.38,100,task-ils,sub-cp043,ses-20220127,level-03Brun-002
415,/task-ils/sub-cp043/ses-20220127/level-03Brun-005,128,127.68,456.09,100,128,127.68,456.09,100,128,127.98,456.06,100,1024,1024.01,456,100,128,127.67,455.93,100,250,252.42,455.99,100,4,5.3,455.82,100,task-ils,sub-cp043,ses-20220127,level-03Brun-005
416,/task-ils/sub-cp043/ses-20220127/level-03Brun-011,128,127.66,438.65,100,128,127.66,438.65,100,128,127.98,438.62,100,1024,1024.01,438,100,128,127.67,438.13,100,250,252.19,438.63,100,4,5.33,438.38,99.91,task-ils,sub-cp043,ses-20220127,level-03Brun-011
417,/task-ils/sub-cp043/ses-20220127/level-04Brun-004,128,127.67,458.08,100,128,127.67,458.08,100,128,127.98,457.98,100,1024,1024.01,457,100,128,127.57,457.91,100,250,252.29,457.86,100,4,5.25,457.99,99.96,task-ils,sub-cp043,ses-20220127,level-04Brun-004
418,/task-ils/sub-cp043/ses-20220127/level-04Brun-006,128,127.61,491.01,100,128,127.61,491.01,100,128,127.97,490.75,100,1024,1024.02,491,100,128,127.65,491.18,100,250,252.2,490.76,100,4,5.2,490.45,100,task-ils,sub-cp043,ses-20220127,level-04Brun-006
419,/task-ils/sub-cp043/ses-20220127/level-04Brun-009,128,127.67,459.7,100,128,127.67,459.7,100,128,127.98,459.26,100,1024,1024.01,460,100,128,127.67,459.6,100,250,252.6,459.42,100,4,5.28,459.42,100,task-ils,sub-cp043,ses-20220127,level-04Brun-009
420,/task-rest/sub-cp003/ses-20210206/level-000run-001,512,509.68,323.91,100,512,509.68,323.91,100,128,507.03,324.41,100,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,250,NaN,0,0,4,6.19,323.44,100,task-rest,sub-cp003,ses-20210206,level-000run-001
421,/task-rest/sub-cp003/ses-20210206/level-000run-002,512,509.25,328.12,100,512,509.25,328.12,100,128,508.33,328.21,100,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,250,NaN,0,0,4,Inf,0,0,task-rest,sub-cp003,ses-20210206,level-000run-002
422,/task-rest/sub-cp004/ses-20210330/level-000run-001,128,127.61,311.44,100,128,127.61,311.44,100,128,127.98,311.62,100,n/a,n/a,n/a,n/a,128,127.52,311.4,100,250,252.59,311.6,100,4,5.67,311.38,100,task-rest,sub-cp004,ses-20210330,level-000run-001
423,/task-rest/sub-cp004/ses-20210330/level-000run-002,128,127.68,310.5,100,128,127.68,310.5,100,128,127.98,310.65,100,n/a,n/a,n/a,n/a,128,127.66,310.8,100,250,252.27,310.5,100,4,6.25,272.83,100,task-rest,sub-cp004,ses-20210330,level-000run-002
424,/task-rest/sub-cp005/ses-20210226/level-000run-001,128,127.98,301.16,100,128,127.98,301.16,100,128,127.98,301.39,100,n/a,n/a,n/a,n/a,128,127.99,301.69,100,250,251.4,301.49,100,4,4.32,301.28,98.08,task-rest,sub-cp005,ses-20210226,level-000run-001
425,/task-rest/sub-cp005/ses-20210226/level-000run-002,128,127.98,305.66,100,128,127.98,305.66,100,128,127.98,305.57,100,n/a,n/a,n/a,n/a,128,127.99,305.58,100,250,252.68,305.49,100,4,5.65,304.86,100,task-rest,sub-cp005,ses-20210226,level-000run-002
426,/task-rest/sub-cp006/ses-20210324/level-000run-001,128,127.67,318.93,100,128,127.67,318.93,100,128,127.99,319.08,100,n/a,n/a,n/a,n/a,128,127.67,318.97,100,250,252.51,319.03,100,4,5.82,318.84,100,task-rest,sub-cp006,ses-20210324,level-000run-001
427,/task-rest/sub-cp006/ses-20210324/level-000run-002,128,127.66,313.21,100,128,127.66,313.21,100,128,127.98,313.05,100,n/a,n/a,n/a,n/a,128,127.68,313.05,100,250,251.6,313.09,100,4,6.39,312.89,100,task-rest,sub-cp006,ses-20210324,level-000run-002
428,/task-rest/sub-cp008/ses-20210503/level-000run-001,128,127.62,339.08,100,128,127.62,339.08,100,128,127.98,339.02,100,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,250,252.05,338.89,100,4,5.7,338.86,100,task-rest,sub-cp008,ses-20210503,level-000run-001
429,/task-rest/sub-cp008/ses-20210503/level-000run-002,128,127.68,388.63,100,128,127.68,388.63,100,128,127.99,388.6,100,n/a,n/a,n/a,n/a,128,128.23,387.67,100,250,251.42,388.6,100,4,5.08,388.46,99.9,task-rest,sub-cp008,ses-20210503,level-000run-002
430,/task-rest/sub-cp009/ses-20210129/level-000run-001,512,512.1,343.08,100,512,512.1,343.08,100,128,NaN,0,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,250,251.76,342.98,100,4,6.43,342.9,100,task-rest,sub-cp009,ses-20210129,level-000run-001
431,/task-rest/sub-cp011/ses-20210408/level-000run-001,128,127.69,311.98,100,128,127.69,311.98,100,128,127.98,312,100,n/a,n/a,n/a,n/a,128,127.68,312.03,100,250,251.37,312.51,100,4,6.04,311.89,100,task-rest,sub-cp011,ses-20210408,level-000run-001
432,/task-rest/sub-cp011/ses-20210408/level-000run-002,128,127.69,303.04,100,128,127.69,303.04,100,128,128.14,303.47,100,n/a,n/a,n/a,n/a,128,127.65,303.25,100,250,251.31,274.11,100,4,5.96,114.36,100,task-rest,sub-cp011,ses-20210408,level-000run-002
433,/task-rest/sub-cp012/ses-20210723/level-000run-001,128,127.99,305.54,100,128,127.99,305.54,100,128,127.98,305.5,100,n/a,n/a,n/a,n/a,128,127.99,305.58,100,250,252.39,182.45,100,4,5.96,305.46,100,task-rest,sub-cp012,ses-20210723,level-000run-001
434,/task-rest/sub-cp012/ses-20210723/level-000run-002,128,127.99,301.69,100,128,127.99,301.69,100,128,127.98,301.68,100,n/a,n/a,n/a,n/a,128,127.99,301.43,100,250,253.43,301.8,100,4,5.13,301.33,100,task-rest,sub-cp012,ses-20210723,level-000run-002
435,/task-rest/sub-cp013/ses-20210319/level-000run-001,128,127.97,275.16,100,128,127.97,275.16,100,128,128,274.99,100,n/a,n/a,n/a,n/a,128,127.98,275.22,100,250,252.42,275.53,100,4,5.21,274.85,100,task-rest,sub-cp013,ses-20210319,level-000run-001
436,/task-rest/sub-cp013/ses-20210319/level-000run-002,128,127.98,354.09,100,128,127.98,354.09,100,128,127.97,354.09,100,n/a,n/a,n/a,n/a,128,127.99,354.07,100,250,252.32,354.09,100,4,6.32,353.92,99.91,task-rest,sub-cp013,ses-20210319,level-000run-002
437,/task-rest/sub-cp014/ses-20211112/level-000run-001,128,127.66,321.1,100,128,127.66,321.1,100,128,127.98,321.01,100,1024,1024.02,322,100,128,127.66,321.1,100,250,250.75,321.87,100,4,5.85,320.93,99.89,task-rest,sub-cp014,ses-20211112,level-000run-001
438,/task-rest/sub-cp014/ses-20211112/level-000run-002,128,127.67,376.76,100,128,127.67,376.76,100,128,127.98,376.15,100,1024,1023.99,377,100,128,127.67,376.25,100,250,251.18,373.2,100,4,5.06,376.38,99.79,task-rest,sub-cp014,ses-20211112,level-000run-002
439,/task-rest/sub-cp015/ses-20210504/level-000run-001,128,127.98,310.61,100,128,127.98,310.61,100,128,127.99,310.62,100,n/a,n/a,n/a,n/a,128,128.01,310.57,100,250,251.12,310.68,100,4,5.61,310.43,99.94,task-rest,sub-cp015,ses-20210504,level-000run-001
440,/task-rest/sub-cp015/ses-20210504/level-000run-002,128,127.99,310.21,100,128,127.99,310.21,100,128,127.98,310.18,100,n/a,n/a,n/a,n/a,128,127.98,310.11,100,250,252.81,309.83,100,4,5.49,309.84,100,task-rest,sub-cp015,ses-20210504,level-000run-002
441,/task-rest/sub-cp016/ses-20210528/level-000run-001,128,127.99,287.34,100,128,127.99,287.34,100,128,127.98,287.46,100,n/a,n/a,n/a,n/a,128,127.97,287.62,100,250,251.36,287.46,100,4,5.99,287.43,100,task-rest,sub-cp016,ses-20210528,level-000run-001
442,/task-rest/sub-cp016/ses-20210528/level-000run-002,128,127.14,294.29,100,128,127.14,294.29,100,128,127.98,295.5,100,n/a,n/a,n/a,n/a,128,127.99,295.31,100,250,253.46,295.84,100,4,5.57,48.26,100,task-rest,sub-cp016,ses-20210528,level-000run-002
443,/task-rest/sub-cp017/ses-20210521/level-000run-001,128,127.69,313.03,100,128,127.69,313.03,100,128,128.03,312.46,100,n/a,n/a,n/a,n/a,128,127.68,312.68,100,250,252.09,313,100,4,6.42,312.37,100,task-rest,sub-cp017,ses-20210521,level-000run-001
444,/task-rest/sub-cp017/ses-20210521/level-000run-002,128,127.81,303.55,100,128,127.81,303.55,100,128,128.05,303.89,99.8,n/a,n/a,n/a,n/a,128,107.64,8.92,0,250,251.79,303.51,100,4,5.87,303.5,99.94,task-rest,sub-cp017,ses-20210521,level-000run-002
445,/task-rest/sub-cp018/ses-20210709/level-000run-001,128,127.92,304.77,100,128,127.92,304.77,100,128,77.72,246.56,0.16,n/a,n/a,n/a,n/a,128,108.03,288.28,3.89,250,252.33,304.5,100,4,7.27,304.46,100,task-rest,sub-cp018,ses-20210709,level-000run-001
446,/task-rest/sub-cp018/ses-20210709/level-000run-002,128,127.98,335.96,100,128,127.98,335.96,100,128,127.99,335.98,100,n/a,n/a,n/a,n/a,128,127.99,335.95,100,250,251.59,336.08,100,4,5.27,335.82,99.77,task-rest,sub-cp018,ses-20210709,level-000run-002
447,/task-rest/sub-cp019/ses-20210625/level-000run-001,128,127.66,332.64,100,128,127.66,332.64,100,128,127.94,332.83,100,n/a,n/a,n/a,n/a,128,128.09,238.48,99.87,250,252.39,332.49,100,4,5.86,332.34,100,task-rest,sub-cp019,ses-20210625,level-000run-001
448,/task-rest/sub-cp019/ses-20210625/level-000run-002,128,127.68,333.12,100,128,127.68,333.12,100,128,127.97,333.2,100,n/a,n/a,n/a,n/a,128,106.89,336.84,0.22,250,253.26,332.77,100,4,6.15,332.96,100,task-rest,sub-cp019,ses-20210625,level-000run-002
449,/task-rest/sub-cp020/ses-20210604/level-000run-001,128,128,301.16,100,128,128,301.16,100,128,127.96,300.99,100,n/a,n/a,n/a,n/a,128,127.99,301.11,100,250,251.46,301,100,4,6.04,300.86,100,task-rest,sub-cp020,ses-20210604,level-000run-001
450,/task-rest/sub-cp020/ses-20210604/level-000run-002,128,127.98,302.05,100,128,127.98,302.05,100,128,127.98,302.04,100,n/a,n/a,n/a,n/a,128,127.96,302.32,100,250,251.46,268.91,100,4,6.37,101.48,99.84,task-rest,sub-cp020,ses-20210604,level-000run-002
451,/task-rest/sub-cp022/ses-20210621/level-000run-001,128,127.67,397,100,128,127.67,397,100,128,127.98,397.07,100,n/a,n/a,n/a,n/a,128,127.56,397.36,100,250,252.34,397.2,100,4,6.44,396.99,100,task-rest,sub-cp022,ses-20210621,level-000run-001
452,/task-rest/sub-cp022/ses-20210621/level-000run-002,128,127.5,320.77,100,128,127.5,320.77,100,128,127.97,320.34,100,n/a,n/a,n/a,n/a,128,127.7,320.52,100,250,252.32,320.63,100,4,5.17,320.31,99.88,task-rest,sub-cp022,ses-20210621,level-000run-002
453,/task-rest/sub-cp023/ses-20210628/level-000run-001,128,127.99,307.66,100,128,127.99,307.66,100,128,127.98,307.71,100,n/a,n/a,n/a,n/a,128,127.65,307.71,100,250,253.08,307.31,100,4,6.41,307.45,100,task-rest,sub-cp023,ses-20210628,level-000run-001
454,/task-rest/sub-cp023/ses-20210628/level-000run-002,128,128.01,307.48,100,128,128.01,307.48,100,128,127.98,307.72,100,n/a,n/a,n/a,n/a,128,127.68,307.66,100,250,254.76,307.34,100,4,5.73,307.47,99.94,task-rest,sub-cp023,ses-20210628,level-000run-002
455,/task-rest/sub-cp024/ses-20210629/level-000run-001,128,127.98,315,100,128,127.98,315,100,128,128,315.08,100,n/a,n/a,n/a,n/a,128,127.67,315.04,100,250,250.77,313.36,100,4,5.31,314.97,99.82,task-rest,sub-cp024,ses-20210629,level-000run-001
456,/task-rest/sub-cp024/ses-20210629/level-000run-002,128,127.98,301.5,100,128,127.98,301.5,100,128,127.99,301.09,100,n/a,n/a,n/a,n/a,128,127.67,301.62,100,250,251.82,301.86,100,4,6.46,300.95,100,task-rest,sub-cp024,ses-20210629,level-000run-002
457,/task-rest/sub-cp025/ses-20210820/level-000run-001,128,127.98,302.68,100,128,127.98,302.68,100,128,127.97,302.68,100,1024,1024.02,302,100,128,127.99,302.63,100,250,253.15,302.57,100,4,5.47,302.46,100,task-rest,sub-cp025,ses-20210820,level-000run-001
458,/task-rest/sub-cp025/ses-20210820/level-000run-002,128,127.99,300.6,100,128,127.99,300.6,100,128,127.98,300.55,100,1024,1024.02,300,100,128,127.98,300.56,100,250,252.29,300.52,100,4,5.95,300.37,100,task-rest,sub-cp025,ses-20210820,level-000run-002
459,/task-rest/sub-cp026/ses-20210716/level-000run-001,128,127.99,301.48,100,128,127.99,301.48,100,128,127.99,301.67,100,n/a,n/a,n/a,n/a,128,128.03,301.59,100,250,NaN,0,0,4,6.45,301.37,100,task-rest,sub-cp026,ses-20210716,level-000run-001
460,/task-rest/sub-cp026/ses-20210716/level-000run-002,128,127.98,298.63,100,128,127.98,298.63,100,128,128,298.64,100,n/a,n/a,n/a,n/a,128,127.99,298.59,100,250,251.27,298.57,100,4,6.42,103,100,task-rest,sub-cp026,ses-20210716,level-000run-002
461,/task-rest/sub-cp027/ses-20210722/level-000run-001,128,127.68,305.49,100,128,127.68,305.49,100,128,127.99,305.55,100,n/a,n/a,n/a,n/a,128,845.83,287.85,100,250,NaN,0,0,4,5.82,305.43,100,task-rest,sub-cp027,ses-20210722,level-000run-001
462,/task-rest/sub-cp027/ses-20210722/level-000run-002,128,127.64,300.01,100,128,127.64,300.01,100,128,127.99,300.18,100,n/a,n/a,n/a,n/a,128,589.33,279.12,100,250,253.18,299.71,100,4,6.13,299.98,99.78,task-rest,sub-cp027,ses-20210722,level-000run-002
463,/task-rest/sub-cp028/ses-20211214/level-000run-001,128,127.65,461.39,100,128,127.65,461.39,100,128,127.99,461.57,100,1024,1024.01,461.99,100,128,127.68,461.48,100,250,251.77,461.62,100,4,5.2,461.35,99.79,task-rest,sub-cp028,ses-20211214,level-000run-001
464,/task-rest/sub-cp028/ses-20211214/level-000run-002,128,NaN,0,0,128,NaN,0,0,128,127.98,300.74,100,1024,1024.01,301,100,128,127.67,300.68,100,250,252.26,300.58,100,4,6.06,300.47,100,task-rest,sub-cp028,ses-20211214,level-000run-002
465,/task-rest/sub-cp029/ses-20220119/level-000run-001,128,127.67,311.65,100,128,127.67,311.65,100,128,127.97,311.47,100,1024,1024.02,311,100,128,127.65,311.71,100,250,251.74,311.12,100,4,5.86,311.5,99.84,task-rest,sub-cp029,ses-20220119,level-000run-001
